,t,ax,ay,az,gx,gy,gz
1507,3.582047462463379,450,763,16567,-57,148,-7
1508,3.584420919418335,450,763,16567,-58,155,-5
1509,3.586794376373291,434,775,16540,-58,155,-5
1510,3.5891666412353516,434,775,16540,-58,155,-5
1511,3.5915396213531494,434,775,16540,-57,167,-2
1512,3.593912363052368,393,763,16508,-57,167,-2
1513,3.596285820007324,393,763,16508,-57,167,-2
1514,3.598658800125122,393,763,16508,-49,175,0
1515,3.601031541824341,354,727,16478,-49,175,0
1516,3.6034047603607178,354,727,16478,-49,175,0
1517,3.6057775020599365,354,727,16478,-35,178,4
1518,3.6081502437591553,321,701,16464,-35,178,4
1519,3.6105244159698486,321,701,16464,-35,178,4
1520,3.6129040718078613,321,701,16464,-18,177,8
1521,3.6152775287628174,303,700,16455,-18,177,8
1522,3.6176505088806152,303,700,16455,-18,177,8
1523,3.6200242042541504,303,700,16455,-2,174,12
1524,3.6223959922790527,319,689,16454,-2,174,12
1525,3.6247613430023193,319,689,16454,-2,174,12
1526,3.6271326541900635,319,689,16454,14,168,19
1527,3.6295061111450195,362,696,16452,14,168,19
1528,3.6318769454956055,362,696,16452,14,168,19
1529,3.634244441986084,362,696,16452,31,167,28
1530,3.636617660522461,443,708,16411,31,167,28
1531,3.6389904022216797,443,708,16411,31,167,28
1532,3.6413638591766357,489,729,16351,43,177,36
1533,3.6437366008758545,489,729,16351,43,177,36
1534,3.6461100578308105,489,729,16351,43,177,36
1535,3.64848256111145,479,711,16309,54,195,43
1536,3.650855302810669,479,711,16309,54,195,43
1537,3.6532273292541504,479,711,16309,54,195,43
1538,3.6556005477905273,511,738,16317,71,203,50
1539,3.6579794883728027,511,738,16317,71,203,50
1540,3.6603522300720215,511,738,16317,71,203,50
1541,3.6627249717712402,591,860,16363,83,197,60
1542,3.665098190307617,591,860,16363,83,197,60
1543,3.667470932006836,591,860,16363,83,197,60
1544,3.6698427200317383,679,926,16454,80,173,78
1545,3.672215223312378,679,926,16454,80,173,78
1546,3.674588918685913,679,926,16454,80,173,78
1547,3.6769611835479736,738,963,16541,70,128,102
1548,3.6793339252471924,738,963,16541,70,128,102
1549,3.681706190109253,738,963,16541,70,128,102
1550,3.684079885482788,948,957,16564,54,83,119
1551,3.686460494995117,948,957,16564,54,83,119
1552,3.6888325214385986,948,957,16564,54,83,119
1553,3.6912052631378174,1260,1017,16571,35,55,133
1554,3.6935782432556152,1260,1017,16571,35,55,133
1555,3.695950984954834,1260,1017,16571,35,55,133
1556,3.6983237266540527,1603,1092,16614,9,51,148
1557,3.700695753097534,1603,1092,16614,9,51,148
1558,3.703068733215332,1603,1092,16614,-10,67,158
1559,3.7054412364959717,1893,1070,16673,-10,67,158
1560,3.7078139781951904,1893,1070,16673,-10,67,158
1561,3.710188150405884,1893,1070,16673,-25,105,161
1562,3.7125608921051025,2009,1059,16676,-25,105,161
1563,3.7149336338043213,2009,1059,16676,-25,105,161
1564,3.71730637550354,2009,1059,16676,-30,141,159
1565,3.719679832458496,1998,963,16729,-30,141,159
1566,3.722052574157715,1998,963,16729,-30,141,159
1567,3.7244253158569336,1998,963,16729,-25,164,160
1568,3.7267982959747314,1967,993,16788,-25,164,160
1569,3.7291717529296875,1967,993,16788,-25,164,160
1570,3.7315449714660645,1967,993,16788,-28,175,164
1571,3.733917236328125,1955,995,16864,-28,175,164
1572,3.7362897396087646,1955,995,16864,-28,175,164
1573,3.738663673400879,1955,995,16864,-29,176,169
1574,3.7410359382629395,1899,1131,16943,-29,176,169
1575,3.743408441543579,1899,1131,16943,-29,176,169
1576,3.7457809448242188,1899,1131,16943,-29,155,172
1577,3.7481539249420166,2020,1247,16947,-29,155,172
1578,3.7505342960357666,2020,1247,16947,-29,155,172
1579,3.752906084060669,2237,1281,16979,-31,132,168
1580,3.755279779434204,2237,1281,16979,-31,132,168
1581,3.757659435272217,2237,1281,16979,-31,132,168
1582,3.760033130645752,2530,1252,16917,-42,111,160
1583,3.762407064437866,2530,1252,16917,-42,111,160
1584,3.764779567718506,2530,1252,16917,-42,111,160
1585,3.7671542167663574,2816,1129,16829,-51,102,149
1586,3.7695271968841553,2816,1129,16829,-51,102,149
1587,3.7719004154205322,2816,1129,16829,-51,102,149
1588,3.7742738723754883,3042,1073,16714,-51,110,135
1589,3.776646375656128,3042,1073,16714,-51,110,135
1590,3.779019355773926,3042,1073,16714,-51,110,135
1591,3.7813918590545654,3110,991,16697,-49,128,120
1592,3.7837655544281006,3110,991,16697,-49,128,120
1593,3.7861392498016357,3110,991,16697,-49,128,120
1594,3.7885115146636963,3034,926,16769,-33,137,101
1595,3.7908849716186523,3034,926,16769,-33,137,101
1596,3.793262243270874,3034,926,16769,-33,137,101
1597,3.7956347465515137,2943,1013,16748,0,119,87
1598,3.7980079650878906,2943,1013,16748,0,119,87
1599,3.8003811836242676,2943,1013,16748,0,119,87
1600,3.8027539253234863,2973,1109,16640,27,89,71
1601,3.805126428604126,2973,1109,16640,27,89,71
1602,3.8074991703033447,2973,1109,16640,27,89,71
1603,3.8098716735839844,3044,1323,16554,48,57,52
1604,3.812251329421997,3044,1323,16554,48,57,52
1605,3.8146238327026367,3044,1323,16554,46,26,36
1606,3.8169968128204346,3302,1405,16574,46,26,36
1607,3.8193705081939697,3302,1405,16574,46,26,36
1608,3.8217458724975586,3302,1405,16574,40,-9,22
1609,3.82412052154541,3518,1689,16726,40,-9,22
1610,3.8264944553375244,3518,1689,16726,40,-9,22
1611,3.828867197036743,3518,1689,16726,13,-46,10
1612,3.831239700317383,3835,1825,16856,13,-46,10
1613,3.8336124420166016,3835,1825,16856,13,-46,10
